center dash cam image,left dash cam image,right dash cam image,steering angle,throttle,brake,vehicle speed
IMG/center_2020_03_01_05_35_10_115.jpg,IMG/left_2020_03_01_05_35_10_115.jpg,IMG/right_2020_03_01_05_35_10_115.jpg,0.35,0,0,28.28592
IMG/center_2020_03_01_05_35_10_186.jpg,IMG/left_2020_03_01_05_35_10_186.jpg,IMG/right_2020_03_01_05_35_10_186.jpg,0,0,0,28.1073
IMG/center_2020_03_01_05_35_10_258.jpg,IMG/left_2020_03_01_05_35_10_258.jpg,IMG/right_2020_03_01_05_35_10_258.jpg,0.1,0,0,27.87941
IMG/center_2020_03_01_05_35_10_330.jpg,IMG/left_2020_03_01_05_35_10_330.jpg,IMG/right_2020_03_01_05_35_10_330.jpg,0.3,0,0,27.6186
IMG/center_2020_03_01_05_35_10_400.jpg,IMG/left_2020_03_01_05_35_10_400.jpg,IMG/right_2020_03_01_05_35_10_400.jpg,0.45,0,0,27.37082
IMG/center_2020_03_01_05_35_10_470.jpg,IMG/left_2020_03_01_05_35_10_470.jpg,IMG/right_2020_03_01_05_35_10_470.jpg,0.6500001,0,0,26.96524
IMG/center_2020_03_01_05_35_10_539.jpg,IMG/left_2020_03_01_05_35_10_539.jpg,IMG/right_2020_03_01_05_35_10_539.jpg,0.8000001,0,0,26.6078
IMG/center_2020_03_01_05_35_10_609.jpg,IMG/left_2020_03_01_05_35_10_609.jpg,IMG/right_2020_03_01_05_35_10_609.jpg,1,0,0,26.06945
IMG/center_2020_03_01_05_35_10_679.jpg,IMG/left_2020_03_01_05_35_10_679.jpg,IMG/right_2020_03_01_05_35_10_679.jpg,1,0,0,25.68427
IMG/center_2020_03_01_05_35_10_750.jpg,IMG/left_2020_03_01_05_35_10_750.jpg,IMG/right_2020_03_01_05_35_10_750.jpg,0,0,0,25.34367
IMG/center_2020_03_01_05_35_10_817.jpg,IMG/left_2020_03_01_05_35_10_817.jpg,IMG/right_2020_03_01_05_35_10_817.jpg,0,0,0,25.08253
IMG/center_2020_03_01_05_35_10_885.jpg,IMG/left_2020_03_01_05_35_10_885.jpg,IMG/right_2020_03_01_05_35_10_885.jpg,0,0,0,24.94009
IMG/center_2020_03_01_05_35_10_953.jpg,IMG/left_2020_03_01_05_35_10_953.jpg,IMG/right_2020_03_01_05_35_10_953.jpg,0,0,0,24.72615
IMG/center_2020_03_01_05_35_11_022.jpg,IMG/left_2020_03_01_05_35_11_022.jpg,IMG/right_2020_03_01_05_35_11_022.jpg,0,0,0,24.54781
IMG/center_2020_03_01_05_35_11_090.jpg,IMG/left_2020_03_01_05_35_11_090.jpg,IMG/right_2020_03_01_05_35_11_090.jpg,-0.05,0,0,24.35512
IMG/center_2020_03_01_05_35_11_161.jpg,IMG/left_2020_03_01_05_35_11_161.jpg,IMG/right_2020_03_01_05_35_11_161.jpg,-0.2,0,0,24.19444
IMG/center_2020_03_01_05_35_11_236.jpg,IMG/left_2020_03_01_05_35_11_236.jpg,IMG/right_2020_03_01_05_35_11_236.jpg,-0.4,0,0,23.91087
IMG/center_2020_03_01_05_35_11_306.jpg,IMG/left_2020_03_01_05_35_11_306.jpg,IMG/right_2020_03_01_05_35_11_306.jpg,-0.5500001,0,0,23.65218
IMG/center_2020_03_01_05_35_11_374.jpg,IMG/left_2020_03_01_05_35_11_374.jpg,IMG/right_2020_03_01_05_35_11_374.jpg,0,0,0,23.32918
IMG/center_2020_03_01_05_35_11_443.jpg,IMG/left_2020_03_01_05_35_11_443.jpg,IMG/right_2020_03_01_05_35_11_443.jpg,0,0,0,23.17038
IMG/center_2020_03_01_05_35_11_515.jpg,IMG/left_2020_03_01_05_35_11_515.jpg,IMG/right_2020_03_01_05_35_11_515.jpg,-0.05,0,0,22.97675
IMG/center_2020_03_01_05_35_11_582.jpg,IMG/left_2020_03_01_05_35_11_582.jpg,IMG/right_2020_03_01_05_35_11_582.jpg,0,0,0,22.83365
IMG/center_2020_03_01_05_35_11_652.jpg,IMG/left_2020_03_01_05_35_11_652.jpg,IMG/right_2020_03_01_05_35_11_652.jpg,0,0,0,22.64873
IMG/center_2020_03_01_05_35_11_722.jpg,IMG/left_2020_03_01_05_35_11_722.jpg,IMG/right_2020_03_01_05_35_11_722.jpg,0,0,0,22.51219
IMG/center_2020_03_01_05_35_11_793.jpg,IMG/left_2020_03_01_05_35_11_793.jpg,IMG/right_2020_03_01_05_35_11_793.jpg,-0.15,0,0,22.32453
IMG/center_2020_03_01_05_35_11_864.jpg,IMG/left_2020_03_01_05_35_11_864.jpg,IMG/right_2020_03_01_05_35_11_864.jpg,-0.3,0,0,22.15339
IMG/center_2020_03_01_05_35_11_933.jpg,IMG/left_2020_03_01_05_35_11_933.jpg,IMG/right_2020_03_01_05_35_11_933.jpg,-0.5000001,0.02181888,0,21.86667
IMG/center_2020_03_01_05_35_12_000.jpg,IMG/left_2020_03_01_05_35_12_000.jpg,IMG/right_2020_03_01_05_35_12_000.jpg,-0.6500001,0.186597,0,21.68146
IMG/center_2020_03_01_05_35_12_066.jpg,IMG/left_2020_03_01_05_35_12_066.jpg,IMG/right_2020_03_01_05_35_12_066.jpg,0,0.07614934,0,21.56955
IMG/center_2020_03_01_05_35_12_135.jpg,IMG/left_2020_03_01_05_35_12_135.jpg,IMG/right_2020_03_01_05_35_12_135.jpg,0,0.06140077,0,21.36283
IMG/center_2020_03_01_05_35_12_204.jpg,IMG/left_2020_03_01_05_35_12_204.jpg,IMG/right_2020_03_01_05_35_12_204.jpg,0,0.246156,0,21.37788
IMG/center_2020_03_01_05_35_12_275.jpg,IMG/left_2020_03_01_05_35_12_275.jpg,IMG/right_2020_03_01_05_35_12_275.jpg,0,0.480159,0,21.56458
IMG/center_2020_03_01_05_35_12_346.jpg,IMG/left_2020_03_01_05_35_12_346.jpg,IMG/right_2020_03_01_05_35_12_346.jpg,0,0.3013473,0,21.656
IMG/center_2020_03_01_05_35_12_417.jpg,IMG/left_2020_03_01_05_35_12_417.jpg,IMG/right_2020_03_01_05_35_12_417.jpg,0,0.05076027,0,21.54835
IMG/center_2020_03_01_05_35_12_487.jpg,IMG/left_2020_03_01_05_35_12_487.jpg,IMG/right_2020_03_01_05_35_12_487.jpg,0,0,0,21.54834
IMG/center_2020_03_01_05_35_12_554.jpg,IMG/left_2020_03_01_05_35_12_554.jpg,IMG/right_2020_03_01_05_35_12_554.jpg,0,0.1030558,0,21.42876
IMG/center_2020_03_01_05_35_12_624.jpg,IMG/left_2020_03_01_05_35_12_624.jpg,IMG/right_2020_03_01_05_35_12_624.jpg,0,0.300126,0,21.12302
IMG/center_2020_03_01_05_35_12_692.jpg,IMG/left_2020_03_01_05_35_12_692.jpg,IMG/right_2020_03_01_05_35_12_692.jpg,0,0.5357491,0,21.23064
IMG/center_2020_03_01_05_35_12_768.jpg,IMG/left_2020_03_01_05_35_12_768.jpg,IMG/right_2020_03_01_05_35_12_768.jpg,0,0.7631278,0,21.37214
IMG/center_2020_03_01_05_35_12_837.jpg,IMG/left_2020_03_01_05_35_12_837.jpg,IMG/right_2020_03_01_05_35_12_837.jpg,0,0.9592499,0,21.97556
IMG/center_2020_03_01_05_35_12_910.jpg,IMG/left_2020_03_01_05_35_12_910.jpg,IMG/right_2020_03_01_05_35_12_910.jpg,0,1,0,22.10806
IMG/center_2020_03_01_05_35_12_980.jpg,IMG/left_2020_03_01_05_35_12_980.jpg,IMG/right_2020_03_01_05_35_12_980.jpg,0,1,0,22.65897
IMG/center_2020_03_01_05_35_13_053.jpg,IMG/left_2020_03_01_05_35_13_053.jpg,IMG/right_2020_03_01_05_35_13_053.jpg,0,0.923851,0,23.29623
IMG/center_2020_03_01_05_35_13_121.jpg,IMG/left_2020_03_01_05_35_13_121.jpg,IMG/right_2020_03_01_05_35_13_121.jpg,0,0.753358,0,23.51876
IMG/center_2020_03_01_05_35_13_192.jpg,IMG/left_2020_03_01_05_35_13_192.jpg,IMG/right_2020_03_01_05_35_13_192.jpg,0.2,0.5209271,0,23.36712
IMG/center_2020_03_01_05_35_13_261.jpg,IMG/left_2020_03_01_05_35_13_261.jpg,IMG/right_2020_03_01_05_35_13_261.jpg,0.35,0.32533,0,23.43551
IMG/center_2020_03_01_05_35_13_329.jpg,IMG/left_2020_03_01_05_35_13_329.jpg,IMG/right_2020_03_01_05_35_13_329.jpg,0,0.09628296,0,23.02711
IMG/center_2020_03_01_05_35_13_397.jpg,IMG/left_2020_03_01_05_35_13_397.jpg,IMG/right_2020_03_01_05_35_13_397.jpg,0,0,0,22.73355
IMG/center_2020_03_01_05_35_13_470.jpg,IMG/left_2020_03_01_05_35_13_470.jpg,IMG/right_2020_03_01_05_35_13_470.jpg,0.15,0,0,22.01413
IMG/center_2020_03_01_05_35_13_537.jpg,IMG/left_2020_03_01_05_35_13_537.jpg,IMG/right_2020_03_01_05_35_13_537.jpg,0.3,0,0,21.55969
IMG/center_2020_03_01_05_35_13_606.jpg,IMG/left_2020_03_01_05_35_13_606.jpg,IMG/right_2020_03_01_05_35_13_606.jpg,0.45,0,0,21.05038
IMG/center_2020_03_01_05_35_13_673.jpg,IMG/left_2020_03_01_05_35_13_673.jpg,IMG/right_2020_03_01_05_35_13_673.jpg,0.6500001,0,0,20.3569
IMG/center_2020_03_01_05_35_13_741.jpg,IMG/left_2020_03_01_05_35_13_741.jpg,IMG/right_2020_03_01_05_35_13_741.jpg,0.8000001,0,0,19.72008
IMG/center_2020_03_01_05_35_13_813.jpg,IMG/left_2020_03_01_05_35_13_813.jpg,IMG/right_2020_03_01_05_35_13_813.jpg,1,0,0,18.80171
IMG/center_2020_03_01_05_35_13_885.jpg,IMG/left_2020_03_01_05_35_13_885.jpg,IMG/right_2020_03_01_05_35_13_885.jpg,1,0,0,18.39095
IMG/center_2020_03_01_05_35_13_958.jpg,IMG/left_2020_03_01_05_35_13_958.jpg,IMG/right_2020_03_01_05_35_13_958.jpg,1,0,0,17.79174
IMG/center_2020_03_01_05_35_14_027.jpg,IMG/left_2020_03_01_05_35_14_027.jpg,IMG/right_2020_03_01_05_35_14_027.jpg,0,0,0,17.09318
IMG/center_2020_03_01_05_35_14_095.jpg,IMG/left_2020_03_01_05_35_14_095.jpg,IMG/right_2020_03_01_05_35_14_095.jpg,0,0.1063828,0,16.44119
IMG/center_2020_03_01_05_35_14_162.jpg,IMG/left_2020_03_01_05_35_14_162.jpg,IMG/right_2020_03_01_05_35_14_162.jpg,0,0.2872649,0,16.28349
IMG/center_2020_03_01_05_35_14_239.jpg,IMG/left_2020_03_01_05_35_14_239.jpg,IMG/right_2020_03_01_05_35_14_239.jpg,0,0.5560409,0,16.10505
IMG/center_2020_03_01_05_35_14_308.jpg,IMG/left_2020_03_01_05_35_14_308.jpg,IMG/right_2020_03_01_05_35_14_308.jpg,0,0.7640698,0,16.09044
IMG/center_2020_03_01_05_35_14_375.jpg,IMG/left_2020_03_01_05_35_14_375.jpg,IMG/right_2020_03_01_05_35_14_375.jpg,0,0.944841,0,16.20665
IMG/center_2020_03_01_05_35_14_448.jpg,IMG/left_2020_03_01_05_35_14_448.jpg,IMG/right_2020_03_01_05_35_14_448.jpg,0,1,0,16.6919
IMG/center_2020_03_01_05_35_14_515.jpg,IMG/left_2020_03_01_05_35_14_515.jpg,IMG/right_2020_03_01_05_35_14_515.jpg,0.15,1,0,17.11997
IMG/center_2020_03_01_05_35_14_586.jpg,IMG/left_2020_03_01_05_35_14_586.jpg,IMG/right_2020_03_01_05_35_14_586.jpg,0.3,0.8249111,0,17.15781
IMG/center_2020_03_01_05_35_14_655.jpg,IMG/left_2020_03_01_05_35_14_655.jpg,IMG/right_2020_03_01_05_35_14_655.jpg,0.5000001,0.5995841,0,17.24302
IMG/center_2020_03_01_05_35_14_726.jpg,IMG/left_2020_03_01_05_35_14_726.jpg,IMG/right_2020_03_01_05_35_14_726.jpg,0,0.6226779,0,17.37587
IMG/center_2020_03_01_05_35_14_798.jpg,IMG/left_2020_03_01_05_35_14_798.jpg,IMG/right_2020_03_01_05_35_14_798.jpg,0.15,0.8599629,0,17.57444
IMG/center_2020_03_01_05_35_14_867.jpg,IMG/left_2020_03_01_05_35_14_867.jpg,IMG/right_2020_03_01_05_35_14_867.jpg,0.3,1,0,17.63399
IMG/center_2020_03_01_05_35_14_936.jpg,IMG/left_2020_03_01_05_35_14_936.jpg,IMG/right_2020_03_01_05_35_14_936.jpg,0,1,0,17.95042
IMG/center_2020_03_01_05_35_15_006.jpg,IMG/left_2020_03_01_05_35_15_006.jpg,IMG/right_2020_03_01_05_35_15_006.jpg,0,1,0,18.63253
IMG/center_2020_03_01_05_35_15_075.jpg,IMG/left_2020_03_01_05_35_15_075.jpg,IMG/right_2020_03_01_05_35_15_075.jpg,0.2,1,0,19.12679
IMG/center_2020_03_01_05_35_15_149.jpg,IMG/left_2020_03_01_05_35_15_149.jpg,IMG/right_2020_03_01_05_35_15_149.jpg,0.4,1,0,19.58344
IMG/center_2020_03_01_05_35_15_219.jpg,IMG/left_2020_03_01_05_35_15_219.jpg,IMG/right_2020_03_01_05_35_15_219.jpg,0.5500001,0.8398092,0,19.86323
IMG/center_2020_03_01_05_35_15_288.jpg,IMG/left_2020_03_01_05_35_15_288.jpg,IMG/right_2020_03_01_05_35_15_288.jpg,0.7500002,0.6016301,0,20.0059
IMG/center_2020_03_01_05_35_15_366.jpg,IMG/left_2020_03_01_05_35_15_366.jpg,IMG/right_2020_03_01_05_35_15_366.jpg,0.9000002,0.3691813,0,19.98154
IMG/center_2020_03_01_05_35_15_436.jpg,IMG/left_2020_03_01_05_35_15_436.jpg,IMG/right_2020_03_01_05_35_15_436.jpg,1,0.1810991,0,19.68408
IMG/center_2020_03_01_05_35_15_511.jpg,IMG/left_2020_03_01_05_35_15_511.jpg,IMG/right_2020_03_01_05_35_15_511.jpg,1,0,0,19.25836
IMG/center_2020_03_01_05_35_15_591.jpg,IMG/left_2020_03_01_05_35_15_591.jpg,IMG/right_2020_03_01_05_35_15_591.jpg,0,0.2417639,0,18.89274
IMG/center_2020_03_01_05_35_15_660.jpg,IMG/left_2020_03_01_05_35_15_660.jpg,IMG/right_2020_03_01_05_35_15_660.jpg,0,0.4265642,0,18.93838
IMG/center_2020_03_01_05_35_15_735.jpg,IMG/left_2020_03_01_05_35_15_735.jpg,IMG/right_2020_03_01_05_35_15_735.jpg,0.15,0.67281,0,19.24132
IMG/center_2020_03_01_05_35_15_810.jpg,IMG/left_2020_03_01_05_35_15_810.jpg,IMG/right_2020_03_01_05_35_15_810.jpg,0.35,0.8965291,0,19.75381
IMG/center_2020_03_01_05_35_15_877.jpg,IMG/left_2020_03_01_05_35_15_877.jpg,IMG/right_2020_03_01_05_35_15_877.jpg,0.5000001,1,0,20.00199
IMG/center_2020_03_01_05_35_15_945.jpg,IMG/left_2020_03_01_05_35_15_945.jpg,IMG/right_2020_03_01_05_35_15_945.jpg,0.6500001,1,0,20.29296
IMG/center_2020_03_01_05_35_16_017.jpg,IMG/left_2020_03_01_05_35_16_017.jpg,IMG/right_2020_03_01_05_35_16_017.jpg,0.8500001,0.971776,0,20.84093
IMG/center_2020_03_01_05_35_16_092.jpg,IMG/left_2020_03_01_05_35_16_092.jpg,IMG/right_2020_03_01_05_35_16_092.jpg,1,0.745939,0,21.12426
IMG/center_2020_03_01_05_35_16_167.jpg,IMG/left_2020_03_01_05_35_16_167.jpg,IMG/right_2020_03_01_05_35_16_167.jpg,1,0.5212539,0,20.87426
IMG/center_2020_03_01_05_35_16_234.jpg,IMG/left_2020_03_01_05_35_16_234.jpg,IMG/right_2020_03_01_05_35_16_234.jpg,1,0.3799237,0,20.83596
IMG/center_2020_03_01_05_35_16_301.jpg,IMG/left_2020_03_01_05_35_16_301.jpg,IMG/right_2020_03_01_05_35_16_301.jpg,0,0.3150972,0,20.90648
IMG/center_2020_03_01_05_35_16_373.jpg,IMG/left_2020_03_01_05_35_16_373.jpg,IMG/right_2020_03_01_05_35_16_373.jpg,0,0.2354113,0,20.36581
IMG/center_2020_03_01_05_35_16_448.jpg,IMG/left_2020_03_01_05_35_16_448.jpg,IMG/right_2020_03_01_05_35_16_448.jpg,0.15,0.4579871,0,19.85408
IMG/center_2020_03_01_05_35_16_521.jpg,IMG/left_2020_03_01_05_35_16_521.jpg,IMG/right_2020_03_01_05_35_16_521.jpg,0.3,0.6511962,0,20.2078
IMG/center_2020_03_01_05_35_16_592.jpg,IMG/left_2020_03_01_05_35_16_592.jpg,IMG/right_2020_03_01_05_35_16_592.jpg,0,0.889999,0,20.46255
IMG/center_2020_03_01_05_35_16_662.jpg,IMG/left_2020_03_01_05_35_16_662.jpg,IMG/right_2020_03_01_05_35_16_662.jpg,0,1,0,20.906
IMG/center_2020_03_01_05_35_16_733.jpg,IMG/left_2020_03_01_05_35_16_733.jpg,IMG/right_2020_03_01_05_35_16_733.jpg,0.1,1,0,20.83175
IMG/center_2020_03_01_05_35_16_804.jpg,IMG/left_2020_03_01_05_35_16_804.jpg,IMG/right_2020_03_01_05_35_16_804.jpg,0.25,1,0,21.33674
IMG/center_2020_03_01_05_35_16_877.jpg,IMG/left_2020_03_01_05_35_16_877.jpg,IMG/right_2020_03_01_05_35_16_877.jpg,0,1,0,21.71777
IMG/center_2020_03_01_05_35_16_950.jpg,IMG/left_2020_03_01_05_35_16_950.jpg,IMG/right_2020_03_01_05_35_16_950.jpg,0,1,0,21.87557
IMG/center_2020_03_01_05_35_17_019.jpg,IMG/left_2020_03_01_05_35_17_019.jpg,IMG/right_2020_03_01_05_35_17_019.jpg,0,1,0,22.29554
IMG/center_2020_03_01_05_35_17_091.jpg,IMG/left_2020_03_01_05_35_17_091.jpg,IMG/right_2020_03_01_05_35_17_091.jpg,0,1,0,22.74106
IMG/center_2020_03_01_05_35_17_162.jpg,IMG/left_2020_03_01_05_35_17_162.jpg,IMG/right_2020_03_01_05_35_17_162.jpg,0.1,1,0,22.99931
IMG/center_2020_03_01_05_35_17_229.jpg,IMG/left_2020_03_01_05_35_17_229.jpg,IMG/right_2020_03_01_05_35_17_229.jpg,0.3,1,0,23.11432
IMG/center_2020_03_01_05_35_17_302.jpg,IMG/left_2020_03_01_05_35_17_302.jpg,IMG/right_2020_03_01_05_35_17_302.jpg,0.45,1,0,23.44859
IMG/center_2020_03_01_05_35_17_374.jpg,IMG/left_2020_03_01_05_35_17_374.jpg,IMG/right_2020_03_01_05_35_17_374.jpg,0.6500001,0.8692391,0,23.46526
IMG/center_2020_03_01_05_35_17_448.jpg,IMG/left_2020_03_01_05_35_17_448.jpg,IMG/right_2020_03_01_05_35_17_448.jpg,0.8500001,0.649681,0,23.4081
IMG/center_2020_03_01_05_35_17_518.jpg,IMG/left_2020_03_01_05_35_17_518.jpg,IMG/right_2020_03_01_05_35_17_518.jpg,1,0.459124,0,23.29495
IMG/center_2020_03_01_05_35_17_590.jpg,IMG/left_2020_03_01_05_35_17_590.jpg,IMG/right_2020_03_01_05_35_17_590.jpg,0,0.2212331,0,22.92733
IMG/center_2020_03_01_05_35_17_663.jpg,IMG/left_2020_03_01_05_35_17_663.jpg,IMG/right_2020_03_01_05_35_17_663.jpg,0.05,0.04633594,0,22.58447
IMG/center_2020_03_01_05_35_17_734.jpg,IMG/left_2020_03_01_05_35_17_734.jpg,IMG/right_2020_03_01_05_35_17_734.jpg,0.25,0,0,22.01729
IMG/center_2020_03_01_05_35_17_804.jpg,IMG/left_2020_03_01_05_35_17_804.jpg,IMG/right_2020_03_01_05_35_17_804.jpg,0.4,0,0,21.55302
IMG/center_2020_03_01_05_35_17_875.jpg,IMG/left_2020_03_01_05_35_17_875.jpg,IMG/right_2020_03_01_05_35_17_875.jpg,0.6000001,0,0,20.88055
IMG/center_2020_03_01_05_35_17_945.jpg,IMG/left_2020_03_01_05_35_17_945.jpg,IMG/right_2020_03_01_05_35_17_945.jpg,0.7500002,0,0,20.48014
IMG/center_2020_03_01_05_35_18_015.jpg,IMG/left_2020_03_01_05_35_18_015.jpg,IMG/right_2020_03_01_05_35_18_015.jpg,0.9500002,0,0,19.75171
IMG/center_2020_03_01_05_35_18_084.jpg,IMG/left_2020_03_01_05_35_18_084.jpg,IMG/right_2020_03_01_05_35_18_084.jpg,1,0,0,19.16853
IMG/center_2020_03_01_05_35_18_153.jpg,IMG/left_2020_03_01_05_35_18_153.jpg,IMG/right_2020_03_01_05_35_18_153.jpg,0,0,0,18.59515
IMG/center_2020_03_01_05_35_18_220.jpg,IMG/left_2020_03_01_05_35_18_220.jpg,IMG/right_2020_03_01_05_35_18_220.jpg,0,0,0,18.37393
IMG/center_2020_03_01_05_35_18_291.jpg,IMG/left_2020_03_01_05_35_18_291.jpg,IMG/right_2020_03_01_05_35_18_291.jpg,0.05,0,0,18.00199
IMG/center_2020_03_01_05_35_18_361.jpg,IMG/left_2020_03_01_05_35_18_361.jpg,IMG/right_2020_03_01_05_35_18_361.jpg,0.2,0,0,17.6138
IMG/center_2020_03_01_05_35_18_432.jpg,IMG/left_2020_03_01_05_35_18_432.jpg,IMG/right_2020_03_01_05_35_18_432.jpg,0.4,0,0,17.21302
IMG/center_2020_03_01_05_35_18_501.jpg,IMG/left_2020_03_01_05_35_18_501.jpg,IMG/right_2020_03_01_05_35_18_501.jpg,0.5500001,0,0,17.06387
IMG/center_2020_03_01_05_35_18_572.jpg,IMG/left_2020_03_01_05_35_18_572.jpg,IMG/right_2020_03_01_05_35_18_572.jpg,0,0,0,16.7272
IMG/center_2020_03_01_05_35_18_644.jpg,IMG/left_2020_03_01_05_35_18_644.jpg,IMG/right_2020_03_01_05_35_18_644.jpg,0,0,0,16.44847
IMG/center_2020_03_01_05_35_18_713.jpg,IMG/left_2020_03_01_05_35_18_713.jpg,IMG/right_2020_03_01_05_35_18_713.jpg,0,0,0,16.27224
IMG/center_2020_03_01_05_35_18_780.jpg,IMG/left_2020_03_01_05_35_18_780.jpg,IMG/right_2020_03_01_05_35_18_780.jpg,0,0,0,16.12874
IMG/center_2020_03_01_05_35_18_848.jpg,IMG/left_2020_03_01_05_35_18_848.jpg,IMG/right_2020_03_01_05_35_18_848.jpg,0,0,0,15.9053
IMG/center_2020_03_01_05_35_18_916.jpg,IMG/left_2020_03_01_05_35_18_916.jpg,IMG/right_2020_03_01_05_35_18_916.jpg,0,0,0,15.75317
IMG/center_2020_03_01_05_35_18_985.jpg,IMG/left_2020_03_01_05_35_18_985.jpg,IMG/right_2020_03_01_05_35_18_985.jpg,0,0,0,15.52961
IMG/center_2020_03_01_05_35_19_055.jpg,IMG/left_2020_03_01_05_35_19_055.jpg,IMG/right_2020_03_01_05_35_19_055.jpg,0.1,0,0,15.51007
IMG/center_2020_03_01_05_35_19_127.jpg,IMG/left_2020_03_01_05_35_19_127.jpg,IMG/right_2020_03_01_05_35_19_127.jpg,0.3,0,0,15.35064
IMG/center_2020_03_01_05_35_19_198.jpg,IMG/left_2020_03_01_05_35_19_198.jpg,IMG/right_2020_03_01_05_35_19_198.jpg,0.45,0,0,15.15834
IMG/center_2020_03_01_05_35_19_273.jpg,IMG/left_2020_03_01_05_35_19_273.jpg,IMG/right_2020_03_01_05_35_19_273.jpg,0,0.2230561,0,15.06944
IMG/center_2020_03_01_05_35_19_346.jpg,IMG/left_2020_03_01_05_35_19_346.jpg,IMG/right_2020_03_01_05_35_19_346.jpg,0,0.4021561,0,15.26952
IMG/center_2020_03_01_05_35_19_416.jpg,IMG/left_2020_03_01_05_35_19_416.jpg,IMG/right_2020_03_01_05_35_19_416.jpg,0,0.2575293,0,15.47712
IMG/center_2020_03_01_05_35_19_487.jpg,IMG/left_2020_03_01_05_35_19_487.jpg,IMG/right_2020_03_01_05_35_19_487.jpg,0,0.06403828,0,15.47569
IMG/center_2020_03_01_05_35_19_554.jpg,IMG/left_2020_03_01_05_35_19_554.jpg,IMG/right_2020_03_01_05_35_19_554.jpg,0.05,0,0,15.35606
IMG/center_2020_03_01_05_35_19_626.jpg,IMG/left_2020_03_01_05_35_19_626.jpg,IMG/right_2020_03_01_05_35_19_626.jpg,0.2,0,0,15.25044
IMG/center_2020_03_01_05_35_19_699.jpg,IMG/left_2020_03_01_05_35_19_699.jpg,IMG/right_2020_03_01_05_35_19_699.jpg,0.4,0,0,15.08174
IMG/center_2020_03_01_05_35_19_777.jpg,IMG/left_2020_03_01_05_35_19_777.jpg,IMG/right_2020_03_01_05_35_19_777.jpg,0.6000001,0,0,14.87638
IMG/center_2020_03_01_05_35_19_846.jpg,IMG/left_2020_03_01_05_35_19_846.jpg,IMG/right_2020_03_01_05_35_19_846.jpg,0.7500002,0,0,14.68202
IMG/center_2020_03_01_05_35_19_913.jpg,IMG/left_2020_03_01_05_35_19_913.jpg,IMG/right_2020_03_01_05_35_19_913.jpg,0,0,0,14.47485
IMG/center_2020_03_01_05_35_19_982.jpg,IMG/left_2020_03_01_05_35_19_982.jpg,IMG/right_2020_03_01_05_35_19_982.jpg,0.1,0,0,14.39387
IMG/center_2020_03_01_05_35_20_055.jpg,IMG/left_2020_03_01_05_35_20_055.jpg,IMG/right_2020_03_01_05_35_20_055.jpg,0.3,0,0,14.27587
IMG/center_2020_03_01_05_35_20_127.jpg,IMG/left_2020_03_01_05_35_20_127.jpg,IMG/right_2020_03_01_05_35_20_127.jpg,0,0,0,14.15254
IMG/center_2020_03_01_05_35_20_201.jpg,IMG/left_2020_03_01_05_35_20_201.jpg,IMG/right_2020_03_01_05_35_20_201.jpg,0.05,0,0,14.03318
IMG/center_2020_03_01_05_35_20_274.jpg,IMG/left_2020_03_01_05_35_20_274.jpg,IMG/right_2020_03_01_05_35_20_274.jpg,0.25,0,0,13.91476
IMG/center_2020_03_01_05_35_20_341.jpg,IMG/left_2020_03_01_05_35_20_341.jpg,IMG/right_2020_03_01_05_35_20_341.jpg,0.4,0,0,13.80601
IMG/center_2020_03_01_05_35_20_414.jpg,IMG/left_2020_03_01_05_35_20_414.jpg,IMG/right_2020_03_01_05_35_20_414.jpg,0.6000001,0,0,13.6093
IMG/center_2020_03_01_05_35_20_486.jpg,IMG/left_2020_03_01_05_35_20_486.jpg,IMG/right_2020_03_01_05_35_20_486.jpg,0.7500002,0,0,13.46411
IMG/center_2020_03_01_05_35_20_556.jpg,IMG/left_2020_03_01_05_35_20_556.jpg,IMG/right_2020_03_01_05_35_20_556.jpg,0.9500002,0,0,13.12909
IMG/center_2020_03_01_05_35_20_629.jpg,IMG/left_2020_03_01_05_35_20_629.jpg,IMG/right_2020_03_01_05_35_20_629.jpg,1,0.04243469,0,12.93014
IMG/center_2020_03_01_05_35_20_696.jpg,IMG/left_2020_03_01_05_35_20_696.jpg,IMG/right_2020_03_01_05_35_20_696.jpg,1,0.2215319,0,12.89714
IMG/center_2020_03_01_05_35_20_772.jpg,IMG/left_2020_03_01_05_35_20_772.jpg,IMG/right_2020_03_01_05_35_20_772.jpg,1,0.146445,0,12.99237
IMG/center_2020_03_01_05_35_20_842.jpg,IMG/left_2020_03_01_05_35_20_842.jpg,IMG/right_2020_03_01_05_35_20_842.jpg,1,0,0,12.9038
IMG/center_2020_03_01_05_35_20_923.jpg,IMG/left_2020_03_01_05_35_20_923.jpg,IMG/right_2020_03_01_05_35_20_923.jpg,1,0,0,12.86654
IMG/center_2020_03_01_05_35_20_997.jpg,IMG/left_2020_03_01_05_35_20_997.jpg,IMG/right_2020_03_01_05_35_20_997.jpg,1,0,0,12.74907
IMG/center_2020_03_01_05_35_21_064.jpg,IMG/left_2020_03_01_05_35_21_064.jpg,IMG/right_2020_03_01_05_35_21_064.jpg,1,0,0,12.37287
IMG/center_2020_03_01_05_35_21_138.jpg,IMG/left_2020_03_01_05_35_21_138.jpg,IMG/right_2020_03_01_05_35_21_138.jpg,0,0,0,12.2794
